District,District_Lat,District_Lon,Mandi,Mandi_Lat,Mandi_Lon,Distance_km,Estimated_Transport_Cost_Rs
Vizianagaram,18.1067,83.3956,Tirupati APMC,13.6288,79.4192,654.74,19642.34
Vizianagaram,18.1067,83.3956,Rajampet APMC,14.1933,79.1606,627.57,18827.21
Vizianagaram,18.1067,83.3956,Ambajipeta APMC,16.715,81.99,214.91,6447.36
Vizianagaram,18.1067,83.3956,Rajahmundry APMC,16.9891,81.784,211.27,6338.17
Vizianagaram,18.1067,83.3956,Ravulapalem APMC,16.7667,81.8333,222.86,6685.92
Vizianagaram,18.1067,83.3956,Thiruchanur APMC,13.6173,79.4105,656.33,19689.86
Vizianagaram,18.1067,83.3956,Vijayanagaram APMC,18.1067,83.3956,0,0
Vizianagaram,18.1067,83.3956,Nandyal APMC,15.477,78.4836,599.04,17971.3
Vizianagaram,18.1067,83.3956,Palamaner APMC,13.1992,78.7476,738.41,22152.34
Vizianagaram,18.1067,83.3956,Tadikonda APMC,16.4128,80.4534,364.8,10943.86
Vizianagaram,18.1067,83.3956,Tiruvuru APMC,17.1,80.6333,313.43,9403.02
Vizianagaram,18.1067,83.3956,Adoni APMC,15.6279,77.2749,707.15,21214.47
Vizianagaram,18.1067,83.3956,Atmakur(SPS) APMC,14.6247,79.4126,574.81,17244.42
Vizianagaram,18.1067,83.3956,Dharmavaram APMC,14.4143,77.7126,732.4,21971.9
Vizianagaram,18.1067,83.3956,Tenakallu APMC,14.25,77.7333,741.19,22235.58
Vizianagaram,18.1067,83.3956,Cuddapah APMC,14.4673,78.8242,633.81,19014.44
Vizianagaram,18.1067,83.3956,Lakkireddipalli APMC,14.1283,78.7239,666.79,20003.83
Vizianagaram,18.1067,83.3956,Pulivendula APMC,14.4214,78.225,687.32,20619.63
Vizianagaram,18.1067,83.3956,Yemmiganur APMC,15.772,77.483,680.33,20409.81
Vizianagaram,18.1067,83.3956,Gudur APMC,14.1467,79.85,580.74,17422.24
Vizianagaram,18.1067,83.3956,Kadiri APMC,14.1116,78.1616,714.01,21420.28
Vizianagaram,18.1067,83.3956,Jaggayyapeta APMC,16.8938,80.0971,374.89,11246.63
Vizianagaram,18.1067,83.3956,Mylavaram APMC,16.7626,80.642,328.12,9843.7
Vizianagaram,18.1067,83.3956,Bangarupalyam APMC,13.2123,78.95,722.89,21686.65
Vizianagaram,18.1067,83.3956,Chittoor APMC,13.2172,79.1003,711.98,21359.54
Vizianagaram,18.1067,83.3956,Puttur APMC,13.4416,79.5535,661.81,19854.39
Vizianagaram,18.1067,83.3956,Rampachodavaram APMC,17.4333,81.7833,186.42,5592.69
Vizianagaram,18.1067,83.3956,Proddatur APMC,14.75,78.55,637.41,19122.42
Vizianagaram,18.1067,83.3956,Jaggampeta APMC,17.1865,82.059,174.72,5241.68
Vizianagaram,18.1067,83.3956,Kakinada APMC,16.9891,82.2475,173.95,5218.54
Vizianagaram,18.1067,83.3956,Karapa APMC,16.9833,82.2333,175.47,5264.03
Vizianagaram,18.1067,83.3956,Peddapuram APMC,17.0833,82.1333,175.64,5269.26
Vizianagaram,18.1067,83.3956,Prattipadu APMC,16.3,80.4167,374.79,11243.71
Vizianagaram,18.1067,83.3956,Tuni APMC,17.35,82.55,122.89,3686.56
Vizianagaram,18.1067,83.3956,Divi APMC,16.45,81.15,301.3,9038.89
Vizianagaram,18.1067,83.3956,Nellore APMC,14.4426,79.9865,546.22,16386.46
Vizianagaram,18.1067,83.3956,Chintapalli APMC,17.8667,82.35,113.76,3412.73
Vizianagaram,18.1067,83.3956,Gopalavaram APMC,16.7333,81.6833,237.32,7119.7
Vizianagaram,18.1067,83.3956,Anantapur APMC,14.6819,77.6006,725.94,21778.35
Vizianagaram,18.1067,83.3956,Valmikipuram APMC,13.9167,79.2167,645.32,19359.74
Vizianagaram,18.1067,83.3956,Kalikiri APMC,13.55,78.8,705.88,21176.27
Vizianagaram,18.1067,83.3956,Madanapalli APMC,13.5503,78.5029,728.33,21849.89
Vizianagaram,18.1067,83.3956,Mulakalacheruvu APMC,13.8,78.3833,718.55,21556.43
Vizianagaram,18.1067,83.3956,Punganur APMC,13.3667,78.5833,736.8,22103.93
Vizianagaram,18.1067,83.3956,Vayalapadu APMC,13.3667,78.7,728.13,21843.85
Vizianagaram,18.1067,83.3956,Pattikonda APMC,15.395,77.5086,695.49,20864.77
Vizianagaram,18.1067,83.3956,Duggirala APMC,16.3237,80.621,355.17,10655.05
Vizianagaram,18.1067,83.3956,Paderu APMC,18.0833,82.6667,77.09,2312.56
Vizianagaram,18.1067,83.3956,Ipur APMC,16.09,79.97,427.57,12827.07
Srikakulam,18.2969,83.8968,Kurnool APMC,15.8281,78.0373,680.6,20418.08
Srikakulam,18.2969,83.8968,Rapur APMC,14.2,79.5333,651.45,19543.63
Srikakulam,18.2969,83.8968,Tirupati APMC,13.6288,79.4192,705.98,21179.41
Srikakulam,18.2969,83.8968,Rajampet APMC,14.1933,79.1606,680.96,20428.81
Srikakulam,18.2969,83.8968,Ambajipeta APMC,16.715,81.99,268,8040.02
Srikakulam,18.2969,83.8968,Rajahmundry APMC,16.9891,81.784,266.96,8008.77
Srikakulam,18.2969,83.8968,Ravulapalem APMC,16.7667,81.8333,277.16,8314.78
Srikakulam,18.2969,83.8968,Thiruchanur APMC,13.6173,79.4105,707.56,21226.78
Srikakulam,18.2969,83.8968,Vijayanagaram APMC,18.1067,83.3956,57.01,1710.31
Srikakulam,18.2969,83.8968,Nandyal APMC,15.477,78.4836,655.7,19671.14
Srikakulam,18.2969,83.8968,Palamaner APMC,13.1992,78.7476,790.4,23711.85
Srikakulam,18.2969,83.8968,Tadikonda APMC,16.4128,80.4534,421.23,12636.79
Srikakulam,18.2969,83.8968,Tiruvuru APMC,17.1,80.6333,370.43,11112.92
Srikakulam,18.2969,83.8968,Adoni APMC,15.6279,77.2749,764.16,22924.77
Srikakulam,18.2969,83.8968,Atmakur(SPS) APMC,14.6247,79.4126,628.72,18861.51
Srikakulam,18.2969,83.8968,Dharmavaram APMC,14.4143,77.7126,788.36,23650.8
Srikakulam,18.2969,83.8968,Tenakallu APMC,14.25,77.7333,796.91,23907.15
Srikakulam,18.2969,83.8968,Cuddapah APMC,14.4673,78.8242,688.49,20654.77
Srikakulam,18.2969,83.8968,Lakkireddipalli APMC,14.1283,78.7239,720.93,21627.82
Srikakulam,18.2969,83.8968,Pulivendula APMC,14.4214,78.225,742.77,22283.03
Srikakulam,18.2969,83.8968,Yemmiganur APMC,15.772,77.483,737.34,22120.09
Srikakulam,18.2969,83.8968,Gudur APMC,14.1467,79.85,632.09,18962.75
Srikakulam,18.2969,83.8968,Kadiri APMC,14.1116,78.1616,769.01,23070.19
Srikakulam,18.2969,83.8968,Jaggayyapeta APMC,16.8938,80.0971,431.89,12956.57
Srikakulam,18.2969,83.8968,Mylavaram APMC,16.7626,80.642,384.96,11548.84
Srikakulam,18.2969,83.8968,Bangarupalyam APMC,13.2123,78.95,774.39,23231.61
Srikakulam,18.2969,83.8968,Chittoor APMC,13.2172,79.1003,763.08,22892.51
Srikakulam,18.2969,83.8968,Puttur APMC,13.4416,79.5535,712.12,21363.52
Srikakulam,18.2969,83.8968,Rampachodavaram APMC,17.4333,81.7833,243.42,7302.5
Srikakulam,18.2969,83.8968,Proddatur APMC,14.75,78.55,693.02,20790.7
Srikakulam,18.2969,83.8968,Jaggampeta APMC,17.1865,82.059,230.49,6914.72
Srikakulam,18.2969,83.8968,Kakinada APMC,16.9891,82.2475,227.35,6820.56
Srikakulam,18.2969,83.8968,Karapa APMC,16.9833,82.2333,228.92,6867.71
Srikakulam,18.2969,83.8968,Peddapuram APMC,17.0833,82.1333,230.46,6913.69
Srikakulam,18.2969,83.8968,Prattipadu APMC,16.3,80.4167,431.03,12930.94
Srikakulam,18.2969,83.8968,Tuni APMC,17.35,82.55,177.23,5316.99
Srikakulam,18.2969,83.8968,Divi APMC,16.45,81.15,356.56,10696.76
Srikakulam,18.2969,83.8968,Nellore APMC,14.4426,79.9865,598.02,17940.67
Srikakulam,18.2969,83.8968,Chintapalli APMC,17.8667,82.35,170.36,5110.66
Srikakulam,18.2969,83.8968,Gopalavaram APMC,16.7333,81.6833,292.09,8762.71
Srikakulam,18.2969,83.8968,Anantapur APMC,14.6819,77.6006,782.31,23469.39
Srikakulam,18.2969,83.8968,Valmikipuram APMC,13.9167,79.2167,697.88,20936.39
Srikakulam,18.2969,83.8968,Kalikiri APMC,13.55,78.8,758.55,22756.46
Srikakulam,18.2969,83.8968,Madanapalli APMC,13.5503,78.5029,781.64,23449.32
Srikakulam,18.2969,83.8968,Mulakalacheruvu APMC,13.8,78.3833,772.61,23178.24
Srikakulam,18.2969,83.8968,Punganur APMC,13.3667,78.5833,789.54,23686.26
Srikakulam,18.2969,83.8968,Vayalapadu APMC,13.3667,78.7,780.61,23418.3
Srikakulam,18.2969,83.8968,Pattikonda APMC,15.395,77.5086,752.43,22572.96
Srikakulam,18.2969,83.8968,Duggirala APMC,16.3237,80.621,411.16,12334.91
Srikakulam,18.2969,83.8968,Paderu APMC,18.0833,82.6667,132.1,3962.93
Srikakulam,18.2969,83.8968,Ipur APMC,16.09,79.97,483.92,14517.68
